char,codepoint,file,line,column,entry,context
,U+E700,20250630-海.csv,2403,例句,保護,例：石虎係臺灣特有个動物，俚愛好好來保護。(石虎是臺灣特有的動物，我們要好好保護。) 例：摎阿婆共下來去拜伯公，請伯公保護你乖乖會大。(和奶奶一起去拜土地公，請土地公保佑你乖乖長大。)
,U+E700,20250630-海.csv,2492,例句,政策,例：配合政府个「少紙化」政策，俚開會盡量用投影，莫印紙本。(配合政府的「少紙化」政策，我們開會盡量用投影，不要印紙本。)
,U+E700,20250630-海.csv,2552,例句,相輸,例：這隻蝓螺係公个，毋信，俚來相輸！(這隻蝸牛是公的，不信，我們來打賭！)
,U+E700,20250630-海.csv,2570,例句,研究,例：王先生係醫學院个教授，佢專門研究心臟病治療个問題。(王先生是醫學院的教授，他專門研究心臟病治療的問題。) 例：做客家研究，愛先了解客家源流个問題。(做客家研究，要先了解客家源流的問題。) 例：俚來研究一下，看愛仰般訂這契約正較妥當。(我們來商討一下，看要怎麼訂這個契約比較妥當。)
,U+E700,20250630-海.csv,2805,例句,捐血,例：聽講恁久血庫欠血，俚共下去捐血好無？(聽說最近血庫缺血，我們一起去捐血好嗎？)
,U+E700,20250630-海.csv,2984,例句,討論,例：尾牙該日愛表演麼个？俚來討論一下。(尾牙那天要表演什麼？我們來討論討論。)
,U+E700,20250630-海.csv,3001,例句,起風,例：起風咧！俚來去放紙鷂仔好無？(開始颳風了！我們去放風箏好嗎？) 例：事做到當起風該下，連地動就毋知。(工作做到起勁的時候，連地震都不知道。)
,U+E700,20250630-海.csv,3070,例句,假使,例：天光日假使係好天，俚就出來去蹶山。(明天如果是好天氣，我們就出去爬山。)
,U+E700,20250630-海.csv,3114,例句,問路,例：這條路緊行緊毋像咧，俚來去頭前个加油站問路。(這條路越走越不對勁了，我們去前面的加油站問路。)
,U+E700,20250630-海.csv,3260,例句,終點,例：俚來走追仔，看麼人先走到終點。(我們來賽跑，看誰先跑到終點。)
,U+E700,20250630-海.csv,3355,例句,報到,例：俚先去櫃檯報到、領資料，正落去會場坐。(我們先去櫃檯報到、領資料，再進去會場坐。)
,U+E700,20250630-海.csv,3446,例句,無親無戚,例：佢孤身一儕來臺灣做事，在這無親無戚，俚愛好好關心佢。(他孤身一人來臺灣工作，在這裡沒有親人，我們要好好關心他。)
,U+E700,20250630-海.csv,3566,例句,進行,例：看風搓進行个路線，應該毋會掃著俚臺灣正著。(看颱風行進的路線，應該不會掃到我們臺灣才對。) 例：頭家交代个工作，大家愛煞煞進行哦！(老闆交代的工作，大家要趕緊進行喔！)
,U+E700,20250630-海.csv,3661,例句,意思,例：這計畫就照你个意思進行，過程係有問題，俚正來討論。(這計畫就照你的意思進行，過程要是有問題，我們再來討論。) 例：該句英文寫麼个？你知意思無？(那句英文寫什麼？你知道意思嗎？) 例：這篇報導紹介機器人个發展，內容讀起來當有意思。(這篇報導介紹機器人的發展，內容讀起來很有意思。) 例：講愛分𠊎請，又搶等去付錢，實在還無意思哪！(說要讓我請，又搶著去付錢，真是不夠意思啊！) 例：去廟拜神，無講愛添幾多香油正算數，意思意思就好。(去廟裡拜拜，沒有規定要添多少香油錢才算數，意思意思就好。)
,U+E700,20250630-海.csv,3743,例句,義務,例：捐款這種事情毋係義務，各人隨意就好。(捐款這種事情不是義務，各人隨意就好。) 例：王先生已有心，逐個月都會轉家鄉義務摎鄉親看病。(王醫師很有心，每個月都會回家鄉義務幫鄉親看病。) 例：照俚打个契約，三隻月以內交貨係你應當愛做著个義務。(照我們訂的契約，三個月之內交貨是你應該完成的義務。)
,U+E700,20250630-海.csv,3865,例句,過夜,例：俚頭一日愛先去機場附近過夜，正赴得著第二日打早个飛行機。(我們前一天要先去機場附近過夜，才趕得上第二天一早的飛機。)
,U+E700,20250630-海.csv,3871,例句,過問,例：細人仔會自家絡食咧，俚做爺哀个毋使過問忒多，免得賺著來愁。(小孩會自己謀生了，我們為人父母的不用過問太多，免得徒增煩惱。)
,U+E700,20250630-海.csv,4038,例句,大主大意,例：這件事情大人會打算，俚兜毋好大主大意。(這件事情大人會安排，我們不要自作主張。)
,U+E700,20250630-海.csv,4069,例句,天狗食月,例：暗晡夜有天狗食月，食飽夜出來去看。(今晚有月蝕，我們晚餐過後出去看。)
,U+E700,20250630-海.csv,4171,例句,夜市,例：俚來去逛夜市，看愛食蚵仔煎抑係臭豆腐都做得。(我們去逛夜市，看要吃蚵仔煎還是臭豆腐都可以。)
,U+E700,20250630-海.csv,4408,例句,衛生,例：該家店較衛生，俚去該位食。(那家店比較乾淨，我們去那裡吃。) 例：個人衛生當重要，係講緊嗽定著愛戴嘴揞仔。(個人衛生很重要，若一直咳一定要戴口罩。)
,U+E700,20250630-海.csv,4588,例句,輸贏,例：球係圓个，哪隊輸贏麼儕知？(球是圓的，哪一隊會輸會贏，有誰知道？) 例：你講有，𠊎講無，俚來輸贏，輸个人辦一桌酒席請人。(你說有，我說沒有，我們來賭輸贏，輸的人辦一桌酒席請客。)
,U+E700,20250630-海.csv,4659,例句,環境,例：俚學校个環境當好，當適合在該位讀書。(我們學校的環境很好，很適合在那裏讀書。)
,U+E700,20250630-海.csv,4670,例句,總統,例：俚國家每四年選一擺總統。(我們國家每四年選一次總統。)
,U+E700,20250630-海.csv,4857,例句,護照,例：俚愛有外交部簽發个護照，正做得出國旅行。(我們要有外交部簽發的護照，才能出國旅行。)
,U+E700,20250630-海.csv,4871,例句,讀者,例：佢係俚學校電子報个忠實讀者。(他是我們學校電子報的忠實讀者。)
,U+E700,20250630-海.csv,16146,例句,著作,例：俚愛感謝著作个人，分俚有恁多好文章做得看。(（我們要感謝寫作者，讓我們有這麼多好文章可以看。）) 例：該個作者盡有名，佢逐本著作都當受歡迎。(（那個作者很有名，他每本著作都很受歡迎。）)
,U+E702,20250630-安.csv,147,例句,腳跡,例：鞋恁屙糟毋脫，蹬到滿哪位攏係腳跡了了。(（鞋子這麼髒不脫掉，踩得到處都是腳印。）)
,U+E702,20250630-安.csv,359,例句,牙腳,例：先生講𠊎个牙腳蛀壞去，愛挷正會用。(（醫生說我的牙根蛀壞了，要拔掉才可以。）)
,U+E711,20250630-南.csv,3985,例句,滿月,例：八月半个滿月大又圓，蓋多人都好在月光下坐尞賞月。(中秋節的滿月又大又圓，很多人都喜歡在月光下聊天賞月。) 例：阿祿伯个孫仔正滿月就蓋會同人打咕吔。(阿祿伯伯的孫子才剛滿月就很會對人發出咕咕聲了。) 例：阿玉嫂降倈仔，庰間角歸隻月，一滿月就拚等去轉妹家。(阿玉嫂生完兒子，在房裡坐月子一整個月，剛滿月就趕著回娘家。)
,U+E711,20250630-四.csv,4097,例句,滿月,例：八月中秋个滿月大又圓，當多人都好在月光下坐尞賞月。(八月中秋的滿月又大又圓，很多人都喜歡在月光下聊天賞月。) 例：阿祿伯个孫仔正滿月就當會同人打咕吔。(阿祿伯伯的孫子才剛滿月就很會對人發出咕咕聲了。) 例：瑾玉嫂降倈仔，囥忒歸隻月間角，一滿月就拚等去轉妹家。(瑾玉嫂生完兒子，在房裡坐月子一整個月，剛滿月就趕著回娘家。)
,U+E711,20250630-大.csv,3905,例句,滿月,例：八月半个滿月大又圓，當多人好在月光下坐尞賞月。(（中秋節的滿月又大又圓，很多人喜歡在月光下聊天賞月。）) 例：阿祿伯个孫正滿月斯當會同人打咕吔咧。(（阿祿伯伯的孫子才剛滿月就很會對人發出咕咕聲了。）) 例：阿泉嫂降倈，囥間囥歸個月，一滿月斯拚緊轉妹家。(（阿泉嫂生完兒子，在房裡坐月子一整個月，剛滿月就趕著回娘家。）)
,U+E711,20250630-安.csv,3880,例句,滿月,例：八月中秋个滿月大又圓，真多人攏愛在月光下坐尞賞月。(八月中秋的滿月又大又圓，很多人都喜歡在月光下聊天賞月。) 例：阿祿伯个孫正滿月即真會佮人打咕啊。(阿祿伯伯的孫子才剛滿月就很會對人發出咕咕聲了。) 例：瑾玉嫂降後生，藏歸個月間底，一滿月即攔著去轉外家。(瑾玉嫂生完兒子，在房裡坐月子一整個月，剛滿月就趕著回娘家。)
,U+E711,20250630-平.csv,4014,例句,滿月,例：八月中秋个滿月大又圓，當多人都好在月光下坐尞賞月。(八月中秋的滿月又大又圓，很多人都喜歡在月光下聊天賞月。) 例：阿祿伯个孫仔正滿月就當會摎人打咕咧。(阿祿伯伯的孫子才剛滿月就很會對人發出咕咕聲了。) 例：瑾玉嫂降倈仔，囥歸隻月間角，一滿月就拚等去轉妹家。(瑾玉嫂生完兒子，在房裡坐月子一整個月，剛滿月就趕著回娘家。)
,U+E711,20250630-海.csv,3961,例句,滿月,例：八月半个滿月大又圓，當多人都好在月光下坐尞看月光。(中秋節的滿月又大又圓，很多人都喜歡在月光下聊天賞月。) 例：阿祿伯个孫仔正滿月就當會摎人打咕咧。(阿祿伯伯的孫子才剛滿月就很會對人發出咕咕聲了。)
,U+E72C,20250630-南.csv,745,例句,分配,例：愛曉得分配時間，正毋會無閒到腦轉。(要懂得分配時間，才不會忙到團團轉。)
,U+E72C,20250630-南.csv,2676,例句,食電,例：冷氣蓋食電，一扚啊開，電表就蓋遽。(冷氣很耗電，一開啟，電表就轉得很快。)
,U+E72C,20250630-南.csv,3602,例句,開幕,例：加十分鐘，表演就愛開幕吔，請大家遽啊入場。(再十分鐘，表演就要開幕了，請大家趕緊入場。) 例：運動會開幕个時節，選手運動場一轉。(運動會開幕的時候，選手要繞場一周。) 例：阿慧个電毛店開幕吔，哪日正來去同佢交關啊。(阿慧的美髮店開幕了，哪天再去給她捧場一下。)
,U+E72C,20250630-大.csv,761,例句,分配,例：愛曉得分配時間，正毋會無閒去迴。(（要懂得分配時間，才不會忙得團團轉。）)
,U+E72C,20250630-大.csv,3262,例句,通透,例：圍龍伙房屋有防禦个功能，外牆圓，橫屋之間有巷笐，無恁通透。(（圍龍屋有防禦功能，外牆環抱，廂房之間有很多巷道，沒有這麼暢通。）) 例：係有麼个消息，你愛先同𠊎通透下，𠊎好做準備。(（要是有什麼消息，你要先透漏一下，我好做準備。）)
,U+E733,20250630-四.csv,17410,例句,腳脥,例：厥腳盤項好恬恬發一粒仔，腳脥項嗄襯瘍癧，痛到喊毋敢。(他的腳盤上突然長出一顆膿瘡，胯部連帶的淋巴腺脹痛，痛得受不了。)
,U+E76F,20250630-大.csv,16361,例句,㸐毛蟲,例：佢去菜園分㸐毛蟲蜒著，歸身爪都起。(（他去菜園被毛毛蟲灼傷，引起過敏，全身抓得都是小腫塊。）)
,U+E9E0,113四高.csv,2155,四縣客家語,惡嫲,惡嫲
,U+E9E0,113大高.csv,2144,大埔客家語,惡嫲,惡嫲
,U+E9E2,113平高.csv,2589,饒平客家語,做𣛮,做𣛮
,U+F374,20250630-南.csv,14895,相似詞,相幫,手
,U+F374,20250630-四.csv,15288,相似詞,相幫,手
,U+F374,20250630-大.csv,14726,相似詞,相幫,手
,U+F374,20250630-平.csv,15184,相似詞,相幫,手
,U+F374,20250630-海.csv,15379,相似詞,相幫,手
錄,U+F93F,20250630-南.csv,4670,釋義,檔案,分類保存的各種文件和材料。也可指電腦資料或程式紀錄之集合。
錄,U+F93F,20250630-四.csv,4676,釋義,檔案,分類保存的各種文件和材料。也可指電腦資料或程式紀錄之集合。
錄,U+F93F,20250630-大.csv,4626,釋義,檔案,分類保存的各種文件和材料。也可指電腦資料或程式紀錄之集合。　
錄,U+F93F,20250630-安.csv,4627,釋義,檔案,分類保存的各種文件和材料。也可指電腦資料或程式紀錄之集合。
錄,U+F93F,20250630-平.csv,4683,釋義,檔案,分類保存的各種文件和材料。也可指電腦資料或程式紀錄之集合。
錄,U+F93F,20250630-海.csv,4649,釋義,檔案,分類保存的各種文件和材料。也可指電腦資料或程式紀錄之集合。
料,U+F9BE,20250630-南.csv,4670,釋義,檔案,分類保存的各種文件和材料。也可指電腦資料或程式紀錄之集合。
料,U+F9BE,20250630-四.csv,4676,釋義,檔案,分類保存的各種文件和材料。也可指電腦資料或程式紀錄之集合。
料,U+F9BE,20250630-大.csv,4626,釋義,檔案,分類保存的各種文件和材料。也可指電腦資料或程式紀錄之集合。　
料,U+F9BE,20250630-安.csv,4627,釋義,檔案,分類保存的各種文件和材料。也可指電腦資料或程式紀錄之集合。
料,U+F9BE,20250630-平.csv,4683,釋義,檔案,分類保存的各種文件和材料。也可指電腦資料或程式紀錄之集合。
料,U+F9BE,20250630-海.csv,4649,釋義,檔案,分類保存的各種文件和材料。也可指電腦資料或程式紀錄之集合。
流,U+F9CA,20250630-南.csv,4400,釋義,線路,指電流、水流、油品等的通路。
流,U+F9CA,20250630-四.csv,4397,釋義,線路,線路，指電流、水流、油品等的通路。
流,U+F9CA,20250630-大.csv,4374,釋義,線路,指電流、水流、油品等的通路。　
流,U+F9CA,20250630-安.csv,4376,釋義,線路,指電流、水流、油品等的通路。
流,U+F9CA,20250630-平.csv,4411,釋義,線路,指電流、水流、油品等的通路。
流,U+F9CA,20250630-海.csv,4389,釋義,線路,指電流、水流、油品等的通路。
